4 4 121 2 0 1 0
4 4 121 0 0 1 -1
4 4 121 0 1 1 -1
4 4 121 1 0 1 -1
4 4 211 0 0 1 0
4 4 211 0 1 1 -1
4 4 211 0 2 1 -1
4 4 211 0 3 1 -1
4 4 211 0 4 1 -1
4 4 211 1 0 1 -1
4 4 211 1 1 1 -1
4 4 211 2 0 1 -1
4 4 142 2 0 1 -1
4 4 142 1 0 1 -1
4 4 261 2 0 1 -1
4 4 261 1 0 1 -1
4 4 72 0 0 1 -1
4 4 72 0 1 1 -1
4 4 72 1 0 1 -1
4 4 72 1 1 1 -1
4 4 72 2 0 1 -1
4 4 72 2 1 1 -1
4 4 106 2 0 1 -1
4 4 106 2 1 1 -1
4 4 106 0 0 1 -1
4 4 241 0 0 1 -1
4 4 241 0 1 1 -1
4 4 241 0 2 1 -1
4 4 241 2 0 1 -1
4 4 247 0 0 1 -1
4 4 247 0 1 1 -1
4 4 247 2 0 1 -1
4 4 247 2 1 1 -1
4 4 247 2 2 1 -1
4 4 247 1 0 1 -1
4 4 263 0 0 1 -1
4 4 263 0 1 1 -1
4 4 263 0 2 1 -1
4 4 263 0 3 1 -1
4 4 263 0 4 1 -1
4 4 263 1 0 1 -1
4 4 263 1 1 1 -1
4 4 263 2 0 1 -1
4 4 263 2 1 1 -1
4 4 263 2 2 1 -1
4 4 263 2 3 1 -1
4 4 263 2 4 1 -1
4 4 9 0 0 1 -1
4 4 9 0 1 1 -1
4 4 9 2 0 1 -1
4 4 9 2 1 1 -1
4 4 9 2 2 1 -1
4 4 38 0 0 1 -1
4 4 38 0 1 1 -1
4 4 38 0 2 1 -1
4 4 38 1 0 1 -1
4 4 47 0 0 1 -1
4 4 153 2 0 1 -1
4 4 153 2 1 1 -1
4 4 153 2 2 1 -1
4 4 153 0 0 1 -1
4 4 280 0 0 1 -1
4 4 280 0 1 1 -1
4 4 280 0 2 1 -1
4 4 206 0 0 1 -1
4 4 206 0 1 1 -1
4 4 206 0 2 1 -1
4 4 206 0 3 1 -1
4 4 206 2 0 1 -1
4 4 206 2 1 1 -1
4 4 206 2 2 1 -1
4 4 212 0 0 1 -1
4 4 212 2 0 1 -1
4 4 212 2 1 1 -1
4 4 212 2 2 1 -1
4 4 118 0 0 1 -1
4 4 118 0 1 1 -1
4 4 118 0 2 1 -1
4 4 204 2 0 1 -1
4 4 204 2 1 1 -1
4 4 204 2 2 1 -1
4 4 204 2 3 1 -1
4 4 204 2 4 1 -1
4 4 204 0 0 1 -1
4 4 204 0 1 1 -1
4 4 204 0 2 1 -1
4 4 204 1 0 1 -1
4 4 204 1 1 1 -1
4 4 204 1 2 1 -1
4 4 204 1 3 1 -1
4 4 164 0 0 1 -1
4 4 164 0 1 1 -1
4 4 164 1 0 1 -1
4 4 164 1 1 1 -1
4 4 164 1 2 1 -1
4 4 164 2 0 1 -1
4 4 294 2 0 1 -1
4 4 294 2 1 1 -1
4 4 294 2 2 1 -1
4 4 294 1 0 1 -1
4 4 294 1 1 1 -1
4 4 294 0 0 1 -1
4 4 20 0 0 1 -1
4 4 75 0 0 1 -1
4 4 120 0 0 1 -1
4 4 120 1 0 1 -1
4 4 134 0 0 1 -1
4 4 134 0 1 1 -1
4 4 134 0 2 1 -1
4 4 134 2 0 1 -1
4 4 134 2 1 1 -1
4 4 134 2 2 1 -1
4 4 188 0 0 1 -1
4 4 188 0 1 1 -1
4 4 188 0 2 1 -1
4 4 188 2 0 1 -1
4 4 23 0 0 1 -1
4 4 23 0 1 1 -1
4 4 23 0 2 1 -1
4 4 23 2 0 1 -1
4 4 23 2 1 1 -1
4 4 23 1 0 1 -1
4 4 15 0 0 1 -1
4 4 15 0 1 1 -1
4 4 15 0 2 1 -1
4 4 15 2 0 1 -1
4 4 15 2 1 1 -1
4 4 93 2 0 1 -1
4 4 93 2 1 1 -1
4 4 93 2 2 1 -1
4 4 93 0 0 1 -1
4 4 93 0 1 1 -1
4 4 93 0 2 1 -1
