176 -22.942864 -43.713124 0.6748717416467448 5.058449868669001 0.007087578891454213 0.9209210902184465  83 2.085 173 2.413 3 2.518 88 2.518 193 2.503 74 2.223
177 -22.830325 -43.516307 0.00395822846449103 4.731130239948975 0.045251142687874064 2.575596301158879  86 2.250 110 2.468 168 2.391 29 2.232
178 -22.885727 -43.410577 0.5842831835074909 1.4000849359765555 3.703600901555246 2.968908313491247  124 2.518 174 2.415 91 2.518 191 2.506 61 2.414 222 2.506
179 -22.988572 -43.628207 0.07098714945838272 2.512907957206235 2.4117859145951486 0.6462429408540458  46 2.517 215 2.411 38 2.503 169 2.108 65 2.517
180 -22.910674 -43.282097 0.4785645398703276 1.2276297546300114 4.035535758150626 8.270511467678482  126 2.517 14 2.414 148 2.507 71 2.517 20 2.507 166 2.413
181 -22.924015 -43.177908 1.076919584379236 0.6114544722582361 2.452258290628963 7.090360475560909  138 2.240 121 2.242 111 2.175
182 -22.904090 -43.540092 0.4112154082163252 0.6610991323525045 4.518789615553991 1.8934223587251544  79 2.414 36 2.518 108 2.518 209 2.505 156 2.413 140 2.505
183 -22.868535 -43.238567 2.2289690646175875 0.4574373440291078 2.4660245237251086 8.887834358506158  128 2.449 145 2.410 217 2.485 120 2.389 52 2.322
184 -22.929135 -43.411627 0.21385235732940003 4.564543342155949 0.8945143652133304 1.104914713402589  78 2.505 212 2.517 202 2.506 60 2.517 61 2.413 51 2.413
185 -22.899053 -43.754693 1.9429156370399436 3.045106215213951 0.02266512282704028 0.8470913739816249  12 2.486 144 2.446 72 2.509 28 2.329
186 -22.821663 -43.366007 0.8409082931411491 0.2261572742016788 4.38779378350301 6.703856782140993  31 2.416 213 2.518 146 2.508 220 2.460
187 -22.968038 -43.584678 0.10869260141297868 3.82558083636183 1.6584109869305366 0.4177697174445354  66 2.517 85 2.517 38 2.503 58 2.411 203 2.504 63 2.412
188 -22.953004 -43.326145 0.06766345496415999 3.1972045332885575 2.4126629874367684 1.8286393791510716  142 2.413 116 2.412 149 2.516 194 2.516 152 2.505 33 2.506
189 -22.963702 -43.178528 0.07484241877926703 1.3605580268079445 1.6783691576515867 8.050401222832091  8 2.537 197 2.079
190 -22.937204 -43.519388 0.011390095327454584 5.430382800725047 0.32654777888366476 1.4609672560977334  224 2.504 102 2.505 130 2.517 108 2.413 109 2.412 156 2.517
191 -22.896031 -43.432338 0.05488179514352471 2.6521044716406363 3.050678164348514 3.667939209475083  124 2.414 212 2.414 147 2.518 178 2.506 61 2.517 22 2.506
192 -22.878540 -43.711142 0.09567331279730225 4.611384141743072 0.12911380662035457 0.8445314916753727  18 2.401 69 2.443 150 2.329 72 2.504
193 -22.932606 -43.691362 0.311656907528948 0.724983136896883 4.447372021803269 0.921045701725037  173 2.518 3 2.412 176 2.503 96 2.518 42 2.413 170 2.503
194 -22.941618 -43.347386 0.506615416707037 1.1170220559486679 4.046561405737888 1.2097015082001947  142 2.506 45 2.517 188 2.516 94 2.505 152 2.412 223 2.413
195 -22.954073 -43.283139 0.008930701704953572 5.62495760141098 0.13747499433516763 0.16219677349905545  198 2.516 200 2.506 117 2.412 149 2.506 166 2.413 33 2.516
196 -22.905216 -43.497097 0.018482271506756465 5.027360999630363 0.6176004367554556 2.577805541630011  160 2.505 102 2.413 201 2.414 89 2.518 108 2.505 140 2.518
197 -22.956176 -43.197122 0.3379837444174591 2.3534217659134984 3.064991215173669 7.543354190082408  157 2.506 82 2.516 189 2.079 8 2.366 138 2.413
198 -22.965449 -43.261895 0.034157976834081775 5.564833605194434 0.17184723317116893 0.15724090233917484  200 2.412 117 2.506 205 2.506 21 2.412 7 2.515 195 2.516
199 -22.936072 -43.562384 0.5178135059036397 1.8967500645689364 2.885109965586628 1.3316867419987328  224 2.517 101 2.518 203 2.412 209 2.413 63 2.504 156 2.504
200 -22.943755 -43.261375 0.1104361666932418 4.215993244432076 1.3799249152000452 4.995813561761416  198 2.412 126 2.413 205 2.516 92 2.506 166 2.516 195 2.506
201 -22.883510 -43.496569 0.23991031756529096 1.6416306242170737 3.6454171712779333 3.1761708011169563  13 2.414 160 2.518 4 2.506 70 2.518 196 2.414 140 2.505
202 -22.918833 -43.389864 0.22661829831573319 1.0594429494745683 4.300111016366535 3.342220663862767  45 2.517 15 2.506 91 2.414 61 2.517 60 2.413 184 2.506
203 -22.957764 -43.562915 0.29480169625846286 4.122351384087502 1.059096834437329 0.4507465428089488  114 2.517 199 2.412 187 2.504 85 2.412 63 2.517 224 2.504
204 -23.042442 -43.522363 0.0 3.8378122991673314 0.052009034682414766 0.0059893983332465935  2 2.327 153 2.347 10 2.059 225 2.745
205 -22.955130 -43.240131 0.027621775657978402 5.673108373657193 0.07084383906439973 0.6681999985824977  198 2.506 157 2.516 82 2.506 200 2.516 92 2.413 7 2.412
206 -22.813481 -43.302056 0.8308545789851489 0.5601880009274908 3.541359953130466 5.419190360143693  211 2.297 84 2.382 216 2.527
207 -22.877577 -43.302816 0.2850753565251477 0.2347073394869577 5.192225311953031 6.828735573300413  14 2.517 47 2.518 50 2.507 71 2.414 6 2.415 75 2.507
208 -22.900643 -43.669066 0.2129822829420094 2.810340010213456 1.577856970410034 0.92407497124377  69 2.519 95 2.504 42 2.504 170 2.413 136 2.518 112 2.414
209 -22.914374 -43.561854 0.5720362108101312 0.7791907996368002 4.378959329770901 1.4618161941330672  101 2.504 199 2.413 36 2.414 182 2.505 139 2.518 156 2.518
210 -22.955464 -43.648905 0.4522556678443912 3.6611305433948025 1.3357494455798296 0.6776337358208709  127 2.503 54 2.412 215 2.517 90 2.503 96 2.517 65 2.412
211 -22.834140 -43.301773 0.37250362809186843 0.06704600898511444 5.327699048094564 7.741329304253795  158 2.518 84 2.518 216 2.500 6 2.416 206 2.297 23 2.508
212 -22.917735 -43.432864 0.13749242644262255 5.17804664308974 0.38267419977548106 1.2744441862543305  78 2.413 143 2.505 191 2.414 22 2.517 61 2.506 184 2.517
213 -22.833067 -43.344771 1.799567378565277 0.04926716089125982 3.7389051635090196 7.305513714932153  31 2.507 186 2.518 84 2.508 132 2.415 220 2.305 23 2.518
214 -22.804505 -43.193510 0.551580745006537 0.10734773537987301 4.939760528406555 7.123810765815366  159 2.602 161 2.426 131 2.390
215 -22.966888 -43.627674 0.22013460260253623 4.237029936946152 1.0768967719005036 0.41774939117790666  127 2.412 66 2.503 38 2.517 179 2.411 210 2.517 65 2.503
216 -22.823819 -43.280095 2.5740804973002835 0.1356540880821402 2.988132485128138 6.589087227749975  211 2.500 158 2.415 115 2.444 206 2.527 119 2.884
217 -22.856924 -43.259294 1.0347166905237528 0.12271284572199787 4.562387198570691 8.137022978176255  158 2.518 128 2.415 115 2.188 75 2.508 52 2.320 183 2.485
218 -22.980584 -43.520446 0.0027601913845767675 5.69149356677907 0.06559981976131261 0.3229396498389774  114 2.517 172 2.504 175 2.504 59 2.411 109 2.412 9 2.516
219 -22.842296 -43.409526 0.42108429221854565 2.5873582843244667 2.296859054690992 2.8987254260032667  174 2.415 146 2.507 107 2.507 25 2.518
220 -22.812338 -43.344240 2.3278911073276554 0.44676650793778944 1.9917458849700964 5.163276505968561  213 2.305 186 2.460 84 2.464
221 -22.993886 -43.243100 0.06265918037294227 1.7301805948978157 0.96053147553015 4.2976049522178394  21 2.114 7 1.914
222 -22.875418 -43.388815 3.696846301968804 1.7110508175349914 0.29112883727237227 0.46362259695407865  80 2.518 174 2.518 91 2.414 178 2.506 133 2.507 25 2.415
223 -22.919918 -43.346863 0.2038411400121345 2.495706171477088 2.938055402233619 3.3737451842965833  142 2.517 45 2.506 15 2.517 194 2.413 76 2.506 154 2.414
224 -22.947486 -43.541151 0.0 5.707723186928264 0.062192087060952375 0.8171210853506607  114 2.412 199 2.517 190 2.504 203 2.504 109 2.517 156 2.413
225 -23.053336 -43.546438 0.02287430743646197 3.5631279410640437 0.12216250217147345 0.04095238452824151  2 2.151 103 2.052 204 2.745 41 2.142
END
