226 5
13 -22.830325 -43.516307 0 0.00395822846449103 4.731130239948975 0.045251142687874064 2.5755963011590195 0.0 164 2.232 11 2.391 70 2.468 180 2.250 
14 -22.878640 -43.259815 0 1.5385249260215899 0.08391967343216095 4.0706600527554455 8.511556309598504 0.0 56 2.517 82 2.415 187 2.517 120 2.449 198 2.507 122 2.414 
15 -22.878937 -43.668532 0 0.21291345884816237 3.323780424793291 1.7050179888741555 1.0428403337952235 0.0 1 2.414 44 2.519 38 2.507 223 2.301 48 2.504 
16 -22.981705 -43.477445 0 0.4257625489367204 3.923771361402884 1.2783053947406517 0.6904791326208563 0.0 149 2.516 206 2.411 215 2.516 110 2.504 220 2.412 91 2.504 
17 -22.956176 -43.197122 0 0.3379837444174591 2.3534217659134984 3.064991215173669 7.543354190079983 0.0 76 2.366 140 2.079 118 2.413 50 2.506 30 2.516 
18 -23.033074 -43.586272 0 0.0702248761913074 5.6943640332981005 0.0 0.41749504356185846 0.0 116 2.502 106 2.376 71 2.516 89 2.410 31 2.439 
19 -22.842296 -43.409526 0 0.42108429221854565 2.5873582843244667 2.296859054690992 2.898725426003 0.0 151 2.518 22 2.507 157 2.415 107 2.507 
20 -22.860672 -43.539033 0 0.5645401318884216 2.0469014717374643 2.2048376867274713 1.7282368408793432 0.0 164 2.506 21 2.518 45 2.519 195 2.506 178 2.414 70 2.415 
21 -22.872093 -43.517801 0 0.14236993597169645 1.918718299398101 3.421822253052636 2.6879490999976836 0.0 164 2.415 163 2.506 84 2.518 20 2.518 178 2.506 158 2.414 
22 -22.831982 -43.387767 0 0.2889663539384088 1.1255005082913958 4.265413283353424 5.574289146430784 0.0 216 2.518 151 2.415 19 2.507 200 2.508 
23 -22.866185 -43.324056 0 0.13835686489303858 1.7581242585011898 3.857111262414893 6.095854283631445 0.0 165 2.415 101 2.415 59 2.518 153 2.507 27 2.518 181 2.507 
24 -22.901803 -43.626076 0 0.08849429910012815 4.153474563164413 1.3966599641829067 2.5557354546324396 0.0 135 2.413 44 2.518 207 2.504 8 2.505 196 2.414 119 2.518 
25 -22.986075 -43.305425 0 0.7592761091077659 3.238552960934065 1.7374285967634502 1.5412844262228245 0.0 132 2.505 57 2.300 112 2.412 67 2.516 117 2.464 146 2.505 
26 -22.933773 -43.648371 0 0.2967947730395313 2.111327674907197 2.8333855779092434 0.9887127936162329 0.0 135 2.504 103 2.518 61 2.412 207 2.413 64 2.518 209 2.503 
27 -22.854788 -43.345294 0 0.4017269771632764 0.3748761135349991 4.913679744294781 7.838181481133355 0.0 165 2.507 216 2.518 43 2.415 191 2.507 23 2.518 153 2.415 
28 -22.943755 -43.261375 0 0.1104361666932418 4.215993244432076 1.3799249152000452 4.995813561762401 0.0 75 2.506 3 2.516 99 2.412 100 2.506 35 2.516 129 2.413 
29 -22.803136 -43.236495 0 2.0455181968258302 2.501570322849088 0.42968709399238886 0.6440739808068101 0.0 42 2.142 137 2.198 167 2.354 175 2.194 
30 -22.944806 -43.218367 0 0.02283389169373775 5.51920438504708 0.22307593529956563 1.9171695525583619 0.0 75 2.516 186 2.413 17 2.516 35 2.506 118 2.507 50 2.413 
31 -23.042175 -43.607965 0 0.040766085485588285 5.075506568065692 0.0 0.36181251154816924 0.0 18 2.439 106 2.428 
32 -22.884624 -43.453574 0 0.39184987935071897 0.8162248200953537 4.524326859361195 5.184845792109499 0.0 204 2.414 172 2.415 217 2.518 63 2.506 121 2.518 212 2.506 
33 -22.919918 -43.346863 0 0.2038411400121345 2.4957061714770883 2.938055402233619 3.3737451842965167 0.0 161 2.517 134 2.413 79 2.517 111 2.506 114 2.414 224 2.506 
34 -22.899053 -43.754693 0 1.9429156370399436 3.0451062152139508 0.02266512282704028 0.8470913739818854 0.0 54 2.486 96 2.446 221 2.509 214 2.329 
35 -22.955130 -43.240131 0 0.027621775657978402 5.673108373657193 0.07084383906439973 0.6681999985832483 0.0 75 2.413 99 2.506 222 2.412 28 2.516 50 2.516 30 2.506 
36 -22.987138 -43.262415 0 0.3647409794164964 4.319628686707366 1.0850029899524536 3.326689778307348 0.0 99 2.412 46 2.114 117 2.510 222 2.506 146 2.515 
37 -22.925791 -43.540622 0 0.22081400892049396 2.519398206817921 2.793184475807118 1.4616908316173427 0.0 213 2.518 205 2.517 5 2.505 152 2.413 123 2.504 211 2.413 
38 -22.868808 -43.646667 0 0.7769634298336954 3.214812880621614 0.6207384047924729 1.76130632350265 0.0 15 2.507 44 2.398 196 2.501 
39 -23.011543 -43.414824 0 0.3664682734129861 2.191569836221859 0.5297816879156688 0.7749874243162389 0.0 179 1.934 218 2.205 69 2.453 
40 -22.823819 -43.280095 0 2.5740804973002835 0.1356540880821402 2.988132485128138 6.589087227750465 0.0 202 2.415 42 2.884 85 2.527 104 2.500 125 2.444 
41 -22.948613 -43.498153 0 0.0 5.751985634650559 0.01819285773358295 0.48079552960625815 0.0 97 2.504 205 2.517 215 2.412 102 2.505 208 2.413 220 2.517 
42 -22.812173 -43.254952 0 2.770759445457626 0.5890626471587439 0.11996674921812459 0.41577902147209433 0.0 40 2.884 137 1.988 29 2.142 125 2.870 
43 -22.833067 -43.344771 0 1.799567378565277 0.04926716089125982 3.7389051635090196 7.305513714932153 0.0 165 2.518 53 2.508 216 2.507 27 2.415 200 2.518 
44 -22.890372 -43.647305 0 0.5375189410569327 3.5687068570387543 1.3863547725981042 1.5377565461670875 0.0 1 2.504 15 2.519 207 2.413 38 2.398 24 2.518 196 2.505 
45 -22.849247 -43.560263 0 0.220575122648735 4.778313674141657 0.5290539303886895 1.4627718059570651 0.0 83 2.067 20 2.519 195 2.415 70 2.506 51 2.477 
46 -22.993886 -43.243100 0 0.06265918037294227 1.7301805948978157 0.96053147553015 4.297604952221589 0.0 36 2.114 222 1.914 
47 -22.990861 -43.542211 0 0.11731043206288763 3.5865236794400825 1.632107602187866 0.4176979344833211 0.0 62 2.411 108 2.411 156 2.516 182 2.516 73 2.504 93 2.503 
48 -22.889206 -43.690292 0 0.3325022808542126 5.0213913258011145 0.2800878273141936 0.921447767039633 0.0 1 2.519 15 2.504 6 2.413 223 2.040 201 2.443 225 2.504 
49 -23.064719 -43.562232 0 0.034823059126866215 2.9925972482447123 0.6137167664872977 0.13286389984738584 0.0 130 2.052 71 2.268 
50 -22.966501 -43.218886 0 1.3390521088875589 2.999481939226929 1.4150952173611033 2.508522878547023 0.0 76 2.430 17 2.506 35 2.516 222 2.506 30 2.413 
51 -22.859633 -43.581648 0 1.3435582131231116 3.6137207249308587 0.3687099671880385 1.402511558564369 0.0 98 2.536 83 2.021 45 2.477 195 2.480 176 2.405 
52 -22.927921 -43.774519 0 0.10340344763829232 3.6053479656880074 0.0 0.5613376645480027 0.0 54 2.123 214 2.131 
53 -22.822742 -43.323011 0 1.281925936983177 0.31999800094113795 3.808945197496048 6.987852400014724 0.0 165 2.416 85 2.382 43 2.508 104 2.518 
54 -22.908908 -43.776481 0 0.1974530989165397 5.238696992775988 0.0 0.877387768026171 0.0 34 2.486 214 2.470 52 2.123 
55 -22.924653 -43.583616 0 0.24669383129096548 4.220333629973888 1.25844032115984 2.006482762075545 0.0 12 2.413 7 2.504 197 2.413 119 2.518 123 2.518 213 2.504 
56 -22.867253 -43.281055 0 1.046773728144015 0.4415786100872056 4.161061892136013 8.459122964453455 0.0 202 2.415 82 2.508 14 2.517 59 2.507 198 2.415 181 2.518 
57 -23.006754 -43.305904 0 0.6055933275549626 1.8387465771505056 2.6923428002659633 1.3049232684377943 0.0 132 2.465 117 2.446 25 2.300 
58 -22.949728 -43.455154 0 0.0 5.770432960848303 0.0 0.4549359875844088 0.0 188 2.505 171 2.413 110 2.412 102 2.517 220 2.505 199 2.517 
59 -22.877577 -43.302816 0 0.2850753565251477 0.2347073394869577 5.192225311953031 6.828735573297805 0.0 56 2.507 101 2.507 23 2.518 198 2.517 124 2.414 181 2.415 
60 -22.910674 -43.282097 0 0.4785645398703276 1.2276297546300114 4.035535758150626 8.270511467679198 0.0 3 2.413 129 2.517 198 2.414 122 2.507 124 2.517 92 2.507 
61 -22.955464 -43.648905 0 0.4522556678443912 3.661130543394802 1.3357494455798296 0.6776337358209119 0.0 162 2.412 103 2.503 173 2.517 209 2.517 26 2.412 94 2.503 
62 -22.969176 -43.541681 0 0.0 5.410724430872556 0.29064377999997393 0.4177894105260444 0.0 185 2.517 97 2.504 182 2.504 47 2.411 211 2.412 73 2.517 
63 -22.874321 -43.431812 0 1.0652882565954154 0.06413278199053198 4.496382579051262 3.8680672295259972 0.0 4 2.518 172 2.518 121 2.414 157 2.506 107 2.411 32 2.506 
64 -22.922343 -43.669600 0 0.41545643838321605 1.3571629522364124 3.778037983229913 0.9211699218118109 0.0 1 2.413 6 2.518 207 2.504 209 2.413 26 2.518 155 2.503 
65 -22.931427 -43.734350 0 0.0 5.769252926862224 0.0 0.920997395145468 0.0 96 2.413 81 2.038 10 2.503 90 2.518 214 2.518 
66 -22.911730 -43.239092 0 1.1132091991965116 0.7599495936332152 3.7829252357032317 10.606141358652676 0.0 75 2.413 166 2.437 186 2.516 187 2.414 129 2.507 122 2.517 
67 -22.974695 -43.326667 0 0.16958225007741676 3.792047976878035 1.5960322490640217 1.3228656148719047 0.0 132 2.412 112 2.505 25 2.516 170 2.516 74 2.505 95 2.412 
68 -22.989722 -43.585210 0 0.32238836795390025 4.176307344687049 1.0786088497084663 0.4176782452358103 0.0 142 2.503 143 2.517 144 2.411 89 2.411 182 2.503 93 2.516 
69 -23.004602 -43.392072 0 0.585770865581877 2.2642592290705066 2.1636722713812495 1.3250126773446802 0.0 154 2.466 179 2.452 39 2.453 145 2.301 
70 -22.838955 -43.538503 0 0.05132902324495417 4.9435743394474425 0.48329941521125674 1.462965006331622 0.0 164 2.519 13 2.468 20 2.415 45 2.506 
71 -23.044479 -43.565037 0 0.0 5.429516040413754 0.28031890658547703 0.3977074070032593 0.0 18 2.516 116 2.410 87 2.502 130 2.142 49 2.268 
72 -22.791212 -43.174739 0 0.3621360690500552 0.7807881402963247 2.36747390777272 5.190887767057813 0.0 174 2.426 
73 -22.980584 -43.520446 0 0.0027601913845767675 5.69149356677907 0.06559981976131261 0.32293964983900497 0.0 97 2.412 215 2.504 62 2.517 156 2.411 47 2.504 91 2.516 
74 -22.985000 -43.348432 0 0.16284146819006473 4.631809938117537 0.7862593339552127 1.4291664586271222 0.0 132 2.515 67 2.505 154 2.505 169 2.516 170 2.412 210 2.135 
75 -22.933433 -43.239612 0 0.3550100316190922 1.9498349342432149 3.46047789626333 8.506486666121775 0.0 186 2.507 35 2.413 66 2.413 129 2.516 28 2.506 30 2.516 
76 -22.977432 -43.198328 0 0.2700802550120274 2.2726915806067067 2.711916510304828 8.515074568783188 0.0 140 2.537 17 2.366 50 2.430 
77 -22.912776 -43.196086 0 1.8135348868991512 0.24989748883854931 3.584161685597173 5.575641138493234 0.0 166 2.532 186 2.507 150 2.242 118 2.413 109 2.228 
78 -22.962824 -43.711884 0 0.034734262061865244 3.1075048136940735 1.22251151433647 1.2054099548009676 0.0 2 2.460 81 2.537 113 2.255 90 2.223 
79 -22.908525 -43.368102 0 0.28762173544211467 2.7281013085420467 2.650834480695537 4.001442766364013 0.0 184 2.517 33 2.517 168 2.414 114 2.506 177 2.506 224 2.413 
80 -22.956620 -43.605911 0 0.08046323477090607 2.0558945693321977 3.3692082443722025 0.41780533633074046 0.0 7 2.412 103 2.517 173 2.503 197 2.504 143 2.412 144 2.517 
81 -22.949646 -43.732113 0 0.04453797057424475 3.203565437663698 0.0 0.48796965629595507 0.0 78 2.537 65 2.038 90 2.085 
82 -22.856924 -43.259294 0 1.0347166905237528 0.12271284572199787 4.562387198570692 8.137022978177356 0.0 56 2.508 202 2.518 14 2.415 136 2.320 120 2.485 125 2.188 
83 -22.841666 -43.578679 0 0.0 2.97094748919349 0.025756510664546973 0.7658925692419061 0.0 45 2.067 51 2.021 
84 -22.883510 -43.496569 0 0.23991031756529096 1.6416306242170737 3.6454171712779333 3.1761708011180088 0.0 163 2.414 217 2.506 21 2.518 158 2.505 212 2.518 147 2.414 
85 -22.813481 -43.302056 0 0.8308545789851489 0.5601880009274908 3.541359953130466 5.419190360146067 0.0 40 2.527 53 2.382 104 2.297 
86 -22.950832 -43.412152 0 0.4072626705954609 5.317523805528559 0.0458922013123655 1.1563429236069656 0.0 183 2.413 188 2.517 127 2.412 141 2.505 199 2.505 160 2.516 
87 -23.034213 -43.543270 0 0.0 5.61788788270179 0.11375002622118671 0.3388348504297628 0.0 116 2.516 194 2.327 108 2.410 130 2.151 71 2.502 131 2.503 
88 -23.023860 -43.478600 0 0.3382125084437697 1.2145861968402352 3.15015789516361 1.2243949073905374 0.0 206 2.277 139 2.442 105 2.454 115 2.589 
89 -23.011400 -43.585741 0 0.06278506345068337 5.703069221634719 0.0 0.41758668722429376 0.0 18 2.410 116 2.516 142 2.516 68 2.411 106 2.220 93 2.503 
90 -22.942864 -43.713124 0 0.6748717416467449 5.058449868669001 0.007087578891454213 0.9209210902183631 0.0 78 2.223 81 2.085 113 2.518 65 2.518 10 2.413 155 2.503 
91 -22.991988 -43.499210 0 0.3149975371090522 2.9733376521169 1.9232390848991763 0.3466435774282927 0.0 16 2.504 206 2.516 215 2.411 139 2.411 156 2.503 73 2.516 
92 -22.920993 -43.303860 0 0.027278663106374387 5.213696726576868 0.5321702113080216 2.434080540027037 0.0 161 2.506 3 2.516 60 2.507 111 2.517 219 2.413 124 2.414 
93 -23.001133 -43.563976 0 0.27406856796431295 4.871628340390239 0.3681297695651444 0.4176423997261686 0.0 116 2.410 108 2.516 68 2.516 47 2.503 89 2.503 182 2.411 
94 -22.965726 -43.670668 0 0.12422326603884976 3.8858459933132723 0.9907862155634661 1.029991940641824 0.0 162 2.517 2 2.472 61 2.503 113 2.517 209 2.412 
95 -22.953004 -43.326145 0 0.06766345496415999 3.1972045332885575 2.4126629874367684 1.8286393791511633 0.0 161 2.413 134 2.516 112 2.516 219 2.506 67 2.412 170 2.505 
96 -22.909730 -43.733814 0 4.406532630057225 1.3091710406018262 0.054809084530139655 0.921198512798769 0.0 34 2.446 65 2.413 221 2.399 10 2.518 214 2.503 225 2.504 
97 -22.958897 -43.519917 0 0.0 5.7694159533021265 0.0 0.42038259860780336 0.0 41 2.504 205 2.412 215 2.517 62 2.504 211 2.517 73 2.412 
98 -22.870019 -43.603693 0 1.2443526256575808 3.6098179443677094 0.41212286300606776 1.4367608116646844 0.0 8 2.392 176 2.499 196 2.503 51 2.536 
99 -22.965449 -43.261895 0 0.034157976834081775 5.564833605194434 0.17184723317116893 0.15724090233917704 0.0 100 2.516 35 2.506 36 2.412 222 2.515 28 2.412 146 2.506 
100 -22.954073 -43.283139 0 0.008930701704953572 5.62495760141098 0.13747499433516763 0.1621967734991992 0.0 3 2.413 99 2.516 112 2.506 219 2.516 28 2.506 146 2.412 
101 -22.887898 -43.324578 0 0.6176326955124005 0.8573207083986928 4.290734152479726 5.123125777365063 0.0 59 2.507 111 2.414 114 2.507 23 2.415 153 2.517 124 2.517 
102 -22.938325 -43.476390 0 0.0 5.768418805001784 0.0025185435490913594 0.6061176450108514 0.0 41 2.505 171 2.505 58 2.517 192 2.413 208 2.517 220 2.412 
103 -22.945198 -43.627141 0 0.27564696932581073 5.127788388478683 0.3345979539101544 0.8940934789351576 0.0 135 2.413 80 2.517 7 2.504 173 2.412 61 2.503 26 2.518 
104 -22.834140 -43.301773 0 0.37250362809186843 0.06704600898511444 5.327699048094564 7.741329304252567 0.0 165 2.508 40 2.500 202 2.518 53 2.518 85 2.297 181 2.416 
105 -23.014608 -43.456827 0 0.38394285472783185 1.2486885936305945 3.748447240321554 1.3925094485128668 0.0 149 2.392 206 2.498 218 2.503 88 2.454 
106 -23.020499 -43.605054 0 0.0 3.878107556982613 0.0 0.2697493841747309 0.0 18 2.376 142 2.289 89 2.220 31 2.428 
107 -22.852638 -43.431270 0 0.04468025369987831 4.9420307203551 0.5949193482140075 3.539896447044328 0.0 172 2.506 19 2.507 63 2.411 157 2.515 
108 -23.012540 -43.542740 0 0.01402258496462272 4.017026871592826 1.4586940080898645 0.35454887128093626 0.0 116 2.503 87 2.410 156 2.503 47 2.411 131 2.516 93 2.516 
109 -22.904511 -43.176265 0 3.4091255667140126 0.02788259958891522 0.4242989088146248 2.600506295044163 0.0 77 2.228 150 2.175 
110 -22.971418 -43.455681 0 0.11942227952221175 5.286296676591194 0.3459610832356044 0.8782272248104944 0.0 149 2.411 16 2.504 58 2.412 220 2.516 199 2.505 138 2.516 
111 -22.909605 -43.325100 0 0.051105202110259686 5.354271341578686 0.3363265335481931 2.4841014571201523 0.0 161 2.413 33 2.506 101 2.414 114 2.517 124 2.507 92 2.517 
112 -22.964386 -43.304903 0 0.0 5.4834672743607396 0.28715648658039 0.9059940342289247 0.0 100 2.506 219 2.412 67 2.505 25 2.412 146 2.516 95 2.516 
113 -22.954297 -43.691897 0 0.15317367010377372 2.4901328925381105 2.428423445809041 2.0785688380318423 0.0 94 2.517 2 2.372 78 2.255 209 2.503 155 2.412 90 2.518 
114 -22.898214 -43.346340 0 0.19490989151633334 2.1608695030166034 3.3819383720928546 5.124601994601513 0.0 33 2.414 79 2.506 101 2.507 168 2.517 111 2.517 153 2.414 
115 -23.032771 -43.501976 0 0.11624632462352068 3.168602462457941 0.6913140197362031 0.6690506759068244 0.0 139 2.136 131 2.226 194 2.347 88 2.589 
116 -23.022809 -43.564506 0 0.18272464678009395 5.171499679815939 0.37459786432126774 0.37782465423140205 0.0 18 2.502 108 2.503 87 2.516 71 2.410 89 2.516 93 2.410 
117 -22.997003 -43.284476 0 0.004530051424836718 5.005358436012173 0.4729530945812804 0.9825256946705427 0.0 57 2.446 36 2.510 25 2.464 146 2.363 
118 -22.934478 -43.196604 0 0.16165908952937735 2.3214829764602647 3.284190618661085 6.902594160204926 0.0 77 2.413 186 2.516 150 2.240 17 2.413 30 2.507 
119 -22.913230 -43.604847 0 0.47643782693189457 0.6909915549615234 4.335775188063793 3.889814659432352 0.0 12 2.504 55 2.518 135 2.504 7 2.413 8 2.414 24 2.518 
120 -22.868535 -43.238567 0 2.2289690646175875 0.4574373440291078 2.4660245237251086 8.887834358508142 0.0 82 2.485 203 2.410 187 2.389 14 2.449 136 2.322 
121 -22.896031 -43.432338 0 0.05488179514352471 2.6521044716406363 3.050678164348514 3.6679392094740098 0.0 133 2.517 4 2.506 204 2.506 126 2.414 63 2.414 32 2.518 
122 -22.900350 -43.260335 0 0.6912339908970242 0.8009428756969648 4.254835594957928 7.588242815444169 0.0 187 2.507 14 2.414 60 2.507 66 2.517 129 2.414 198 2.517 
123 -22.936072 -43.562384 0 0.5178135059036397 1.8967500645689364 2.885109965586628 1.3316867419988165 0.0 55 2.518 185 2.412 211 2.517 37 2.504 197 2.504 213 2.413 
124 -22.899288 -43.303338 0 0.4567679995546468 0.37929907505679794 4.909099414858236 5.959400794958398 0.0 101 2.517 59 2.414 60 2.517 111 2.507 198 2.507 92 2.414 
125 -22.837327 -43.261273 0 1.8674432298831594 0.3343967192844373 1.6101489566436642 5.216349505955002 0.0 40 2.444 82 2.188 202 2.174 42 2.870 136 2.554 137 2.775 
126 -22.917735 -43.432864 0 0.13749242644262255 5.17804664308974 0.38267419977548106 1.2744441862555504 0.0 183 2.517 133 2.506 188 2.413 171 2.505 204 2.517 121 2.414 
127 -22.972522 -43.412678 0 1.1176838029950582 2.443460362878554 1.7443140963794403 0.8582769079722109 0.0 86 2.412 179 2.412 199 2.516 145 2.516 160 2.505 138 2.504 
128 -22.875418 -43.388815 0 3.696846301968804 1.7110508175349912 0.29112883727237227 0.4636225969545412 0.0 184 2.414 4 2.506 191 2.507 151 2.415 168 2.518 157 2.518 
129 -22.922055 -43.260855 0 0.37229568479630687 1.3322278222775454 4.00111969061312 6.903433634993542 0.0 75 2.516 3 2.506 60 2.517 66 2.507 28 2.413 122 2.414 
130 -23.053336 -43.546438 0 0.02287430743646197 3.5631279410640437 0.12216250217147345 0.04095238452825269 0.0 194 2.745 87 2.151 71 2.142 49 2.052 
131 -23.023942 -43.521504 0 0.2876435154412829 4.312898463087143 0.7152672777576506 1.2576515339950138 0.0 139 2.503 115 2.226 194 2.059 108 2.516 87 2.503 156 2.411 
132 -22.996381 -43.327190 0 0.6104090085792943 2.8838348030953114 2.116656523646079 1.5070566531279213 0.0 57 2.465 67 2.412 25 2.505 210 2.392 74 2.515 
133 -22.907434 -43.411102 0 0.10508998856005893 4.357940504267459 1.2583828398670447 2.9242045317563794 0.0 183 2.413 184 2.506 4 2.414 126 2.506 121 2.517 177 2.517 
134 -22.941618 -43.347386 0 0.506615416707037 1.1170220559486679 4.046561405737888 1.2097015081984732 0.0 161 2.506 33 2.413 9 2.505 170 2.412 224 2.517 95 2.516 
135 -22.923504 -43.626609 0 0.23781780531793964 1.054684489043588 4.293946610870445 2.367214594101469 0.0 7 2.518 103 2.413 207 2.518 24 2.413 119 2.504 26 2.504 
136 -22.847657 -43.239005 0 1.748726923809075 0.4316691728562234 1.4646855370761829 4.273766604546703 0.0 82 2.320 137 2.771 120 2.322 125 2.554 
137 -22.822735 -43.239297 0 2.618744645662253 0.5493294098163627 0.7683596963494989 0.43473187716578543 0.0 42 1.988 136 2.771 167 2.731 125 2.775 29 2.198 
138 -22.982815 -43.434442 0 0.31447103768916906 4.485666276003995 0.6724540743483988 0.5968588565272833 0.0 149 2.504 110 2.516 127 2.504 218 2.411 179 2.516 199 2.412 
139 -23.013667 -43.499738 0 0.06159744518199997 3.6101992414009563 1.0659213708051074 0.6321350213034505 0.0 206 2.503 115 2.136 156 2.516 88 2.442 131 2.503 91 2.411 
140 -22.963702 -43.178528 0 0.07484241877926703 1.3605580268079447 1.6783691576515867 8.050401222832283 0.0 76 2.537 17 2.079 
141 -22.940532 -43.390389 0 0.6615594710238016 1.735753097356922 2.7136803436345684 2.2016067342908143 0.0 183 2.517 86 2.505 9 2.516 177 2.413 224 2.506 160 2.412 
142 -22.999988 -43.606974 0 0.11981847121288744 4.698093305644977 0.8323681317175677 0.41762239595381373 0.0 143 2.411 68 2.503 106 2.289 89 2.516 148 2.517 
143 -22.978307 -43.606442 0 0.0 4.056604658381387 0.8420779253294308 0.417713909080455 0.0 80 2.412 173 2.517 142 2.411 68 2.517 144 2.503 148 2.503 
144 -22.968038 -43.584678 0 0.10869260141297868 3.82558083636183 1.6584109869305366 0.41776971744478 0.0 185 2.504 80 2.517 197 2.412 68 2.411 143 2.503 182 2.517 
145 -22.983913 -43.391438 0 1.3933514771679023 3.040059839276368 0.781794590605845 1.4952580642458935 0.0 179 2.504 127 2.516 154 2.516 169 2.505 69 2.301 160 2.412 
146 -22.975764 -43.283660 0 0.005091654490294059 4.917979081212323 0.8292154449165658 0.3591105049669744 0.0 99 2.506 100 2.412 112 2.516 36 2.515 117 2.363 25 2.505 
147 -22.905216 -43.497097 0 0.018482271506756465 5.027360999630363 0.6176004367554556 2.5778055416304975 0.0 5 2.505 84 2.414 192 2.518 208 2.413 158 2.518 212 2.505 
148 -22.988572 -43.628207 0 0.0709871494583827 2.512907957206235 2.411785914595149 0.6462429408539565 0.0 162 2.517 190 2.108 173 2.411 142 2.517 143 2.503 
149 -22.993103 -43.456207 0 0.28931981459611855 3.063875414914534 1.468571393883835 1.205319235221416 0.0 16 2.516 110 2.411 206 2.504 218 2.516 105 2.392 138 2.504 
150 -22.924015 -43.177908 0 1.076919584379236 0.6114544722582361 2.452258290628963 7.090360475561816 0.0 77 2.242 118 2.240 109 2.175 
151 -22.853703 -43.388291 0 2.263120245732552 1.7233355529035466 1.5899134307304834 1.5501927205791708 0.0 216 2.507 191 2.518 19 2.518 22 2.415 128 2.415 157 2.507 
152 -22.904090 -43.540092 0 0.4112154082163252 0.6610991323525045 4.518789615553991 1.8934223587247507 0.0 213 2.505 5 2.518 37 2.413 178 2.414 158 2.505 159 2.518 
153 -22.876504 -43.345817 0 0.8875644688228855 0.10583617679295343 4.723245517127108 7.249020826720176 0.0 191 2.518 101 2.517 168 2.507 114 2.414 23 2.507 27 2.415 
154 -22.995300 -43.370197 0 2.21590580365128 1.310054103093428 1.9636753974329544 1.4951247324040615 0.0 169 2.412 69 2.466 210 2.387 145 2.516 74 2.505 
155 -22.932606 -43.691362 0 0.311656907528948 0.724983136896883 4.447372021803269 0.9210457017247649 0.0 6 2.413 113 2.412 64 2.503 209 2.518 10 2.518 90 2.503 
156 -23.002266 -43.520975 0 0.045008982696676435 5.249750333109909 0.35763220852410194 0.3514934679490683 0.0 91 2.503 139 2.516 108 2.503 47 2.516 131 2.411 73 2.411 
157 -22.864014 -43.410052 0 2.630709734095199 1.5904019096318394 1.4150088591270225 2.572726408432439 0.0 4 2.415 151 2.507 19 2.415 63 2.506 128 2.518 107 2.515 
158 -22.893802 -43.518330 0 0.2479650733856453 4.44359002711739 0.9944986846269327 2.306281800173485 0.0 5 2.414 84 2.505 21 2.414 152 2.505 178 2.518 147 2.518 
159 -22.892670 -43.561324 0 0.6138843992154345 0.6760644729386414 4.358162279162409 1.462135034062199 0.0 12 2.505 195 2.414 152 2.518 176 2.518 178 2.505 213 2.414 
160 -22.962225 -43.390913 0 0.8937622372480475 1.143151788890058 2.9094066638822156 2.180330798006658 0.0 127 2.505 141 2.412 86 2.516 9 2.505 169 2.516 145 2.412 
