4 4 842 0 0 1 0
4 4 842 0 1 1 -1
4 4 1093 2 0 1 0
4 4 1093 0 0 1 -1
4 4 333 2 0 1 -1
4 4 333 1 0 1 -1
4 4 1641 2 0 1 -1
4 4 115 0 0 1 -1
4 4 115 2 0 1 -1
4 4 317 0 0 1 -1
4 4 317 2 0 1 -1
4 4 747 0 0 1 -1
4 4 747 1 0 1 -1
4 4 1304 2 0 1 -1
4 4 1391 0 0 1 -1
4 4 355 0 0 1 -1
4 4 355 0 1 1 -1
4 4 355 0 2 1 -1
4 4 360 0 0 1 -1
4 4 795 0 0 1 -1
4 4 852 2 0 1 -1
4 4 1235 0 0 1 -1
4 4 1235 2 0 1 -1
4 4 28 0 0 1 -1
4 4 28 2 0 1 -1
4 4 28 2 1 1 -1
4 4 1806 0 0 1 -1
4 4 1806 2 0 1 -1
4 4 1457 2 0 1 -1
4 4 1457 2 1 1 -1
4 4 1457 0 0 1 -1
4 4 1675 0 0 1 -1
4 4 1675 0 1 1 -1
4 4 46 2 0 1 -1
4 4 46 1 0 1 -1
4 4 573 0 0 1 -1
4 4 573 1 0 1 -1
4 4 5 0 0 1 -1
4 4 878 0 0 1 -1
4 4 1208 0 0 1 -1
4 4 1432 0 0 1 -1
4 4 1432 0 1 1 -1
4 4 1753 0 0 1 -1
4 4 1753 0 1 1 -1
4 4 83 0 0 1 -1
4 4 432 2 0 1 -1
4 4 873 2 0 1 -1
4 4 1122 0 0 1 -1
4 4 1122 0 1 1 -1
4 4 1122 2 0 1 -1
4 4 1176 2 0 1 -1
4 4 1176 2 1 1 -1
4 4 1206 0 0 1 -1
4 4 1206 0 1 1 -1
4 4 1206 0 2 1 -1
4 4 1206 2 0 1 -1
4 4 1594 0 0 1 -1
4 4 1786 2 0 1 -1
4 4 1786 2 1 1 -1
4 4 1786 2 2 1 -1
4 4 1786 0 0 1 -1
4 4 1786 0 1 1 -1
4 4 1786 0 2 1 -1
4 4 8 2 0 1 -1
4 4 8 1 0 1 -1
4 4 621 0 0 1 -1
4 4 621 0 1 1 -1
4 4 621 2 0 1 -1
4 4 621 2 1 1 -1
4 4 1058 0 0 1 -1
4 4 1094 0 0 1 -1
4 4 1094 2 0 1 -1
4 4 1154 2 0 1 -1
4 4 1265 2 0 1 -1
4 4 1531 2 0 1 -1
4 4 1699 2 0 2 -1
4 4 1699 2 1 1 -1
4 4 1699 0 0 1 -1
4 4 259 0 0 1 -1
4 4 259 2 0 1 -1
4 4 850 0 0 1 -1
4 4 850 2 0 1 -1
4 4 943 2 0 1 -1
4 4 310 2 0 1 -1
4 4 310 2 1 1 -1
4 4 310 0 0 1 -1
4 4 363 2 0 1 -1
4 4 363 0 0 1 -1
4 4 608 0 0 1 -1
4 4 608 0 1 1 -1
4 4 608 2 0 1 -1
4 4 757 2 0 1 -1
4 4 757 2 1 1 -1
4 4 880 2 0 1 -1
4 4 1055 2 0 1 -1
4 4 1055 0 0 1 -1
4 4 1055 0 1 1 -1
4 4 1055 1 0 1 -1
4 4 1082 0 0 1 -1
4 4 1082 2 0 1 -1
4 4 1172 0 0 1 -1
4 4 315 1 0 1 -1
4 4 693 0 0 1 -1
4 4 1248 0 0 1 -1
4 4 250 1 0 1 -1
4 4 250 1 1 1 -1
4 4 250 2 0 1 -1
4 4 250 2 1 1 -1
4 4 1105 0 0 1 -1
4 4 1241 2 0 1 -1
4 4 1241 2 1 1 -1
4 4 1241 1 0 1 -1
4 4 220 1 0 1 -1
4 4 220 1 1 1 -1
4 4 758 0 0 1 -1
4 4 758 2 0 1 -1
4 4 793 2 0 1 -1
4 4 1084 0 0 1 -1
4 4 1084 2 0 1 -1
4 4 1084 2 1 1 -1
4 4 1260 0 0 1 -1
4 4 1262 1 0 1 -1
4 4 1747 2 0 1 -1
4 4 50 1 0 1 -1
4 4 50 0 0 1 -1
4 4 93 0 0 1 -1
4 4 397 0 0 1 -1
4 4 397 0 1 1 -1
4 4 841 2 0 1 -1
4 4 841 2 1 1 -1
4 4 841 2 2 1 -1
4 4 1267 0 0 1 -1
4 4 1267 0 1 1 -1
4 4 1380 0 0 1 -1
4 4 1396 2 0 1 -1
4 4 1396 0 0 1 -1
4 4 1411 0 0 1 -1
4 4 748 0 0 1 -1
4 4 877 1 0 1 -1
4 4 1061 0 0 1 -1
4 4 1712 0 0 1 -1
4 4 733 0 0 1 -1
4 4 1026 1 0 1 -1
4 4 1085 2 0 1 -1
4 4 1416 0 0 1 -1
4 4 1560 2 0 1 -1
4 4 243 2 0 1 -1
4 4 547 2 0 1 -1
4 4 547 2 1 1 -1
4 4 717 0 0 1 -1
4 4 1406 1 0 1 -1
4 4 1406 0 0 1 -1
4 4 1626 2 0 1 -1
4 4 1626 1 0 1 -1
4 4 395 2 0 1 -1
4 4 1014 2 0 1 -1
4 4 1014 2 1 1 -1
4 4 1014 2 2 1 -1
4 4 1014 2 3 1 -1
4 4 1014 1 0 1 -1
4 4 1553 1 0 1 -1
4 4 1553 0 0 1 -1
4 4 1756 2 0 1 -1
4 4 1756 2 1 1 -1
4 4 1756 2 2 1 -1
4 4 1756 0 0 1 -1
4 4 201 2 0 1 -1
4 4 201 0 0 1 -1
4 4 872 0 0 1 -1
4 4 607 0 0 1 -1
4 4 744 2 0 1 -1
4 4 847 2 0 1 -1
4 4 1461 0 0 1 -1
4 4 1461 0 1 1 -1
4 4 791 2 0 1 -1
4 4 1109 2 0 1 -1
4 4 1109 2 1 1 -1
4 4 1716 1 0 1 -1
4 4 1716 0 0 1 -1
4 4 178 2 0 1 -1
4 4 178 1 0 1 -1
4 4 178 0 0 1 -1
4 4 178 0 1 1 -1
4 4 1545 1 0 1 -1
4 4 1545 0 0 1 -1
4 4 1591 2 0 1 -1
4 4 1591 0 0 1 -1
4 4 13 2 0 1 -1
4 4 216 2 0 1 -1
4 4 844 1 0 1 -1
4 4 899 0 0 1 -1
4 4 1180 0 0 1 -1
4 4 440 0 0 1 -1
4 4 786 2 0 1 -1
4 4 832 2 0 1 -1
4 4 908 0 0 1 -1
4 4 908 2 0 1 -1
4 4 908 2 1 1 -1
4 4 908 2 2 1 -1
4 4 107 0 0 1 -1
4 4 313 1 0 1 -1
4 4 313 2 0 1 -1
4 4 399 2 0 1 -1
4 4 442 2 0 1 -1
4 4 1116 2 0 1 -1
4 4 1573 1 0 1 -1
4 4 1573 0 0 1 -1
4 4 1787 1 0 1 -1
4 4 324 1 0 1 -1
4 4 1634 2 0 1 -1
4 4 1634 2 1 1 -1
4 4 1634 0 0 1 -1
4 4 1634 0 1 1 -1
4 4 1634 1 0 1 -1
4 4 1672 2 0 1 -1
4 4 922 2 0 1 -1
4 4 1169 0 0 1 -1
4 4 972 2 0 1 -1
4 4 1067 0 0 1 -1
4 4 1790 2 0 1 -1
4 4 1790 1 0 1 -1
4 4 318 2 0 1 -1
4 4 630 0 0 1 -1
4 4 630 1 0 1 -1
4 4 1372 0 0 1 -1
4 4 1372 2 0 1 -1
4 4 1372 2 1 1 -1
4 4 507 0 0 1 -1
4 4 507 0 1 1 -1
4 4 507 2 0 1 -1
4 4 507 1 0 1 -1
4 4 507 1 1 1 -1
4 4 142 1 0 1 -1
4 4 833 0 0 1 -1
4 4 1540 1 0 1 -1
4 4 425 0 0 1 -1
4 4 535 2 0 1 -1
4 4 810 2 0 1 -1
4 4 835 0 0 1 -1
4 4 835 0 1 1 -1
4 4 835 2 0 1 -1
4 4 855 2 0 1 -1
4 4 1731 2 0 2 -1
4 4 1174 0 0 1 -1
4 4 1496 0 0 1 -1
4 4 1496 0 1 1 -1
4 4 1496 2 0 1 -1
4 4 1496 2 1 1 -1
4 4 1529 0 0 1 -1
4 4 901 2 0 1 -1
4 4 1401 0 0 1 -1
4 4 1401 0 1 1 -1
4 4 123 0 0 1 -1
4 4 124 0 0 1 -1
4 4 376 1 0 1 -1
4 4 722 0 0 1 -1
4 4 722 1 0 1 -1
4 4 845 0 0 1 -1
4 4 1599 1 0 1 -1
4 4 1334 0 0 1 -1
4 4 1334 0 1 1 -1
4 4 112 0 0 1 -1
4 4 112 0 1 1 -1
4 4 817 1 0 1 -1
4 4 1611 0 0 1 -1
4 4 720 0 0 1 -1
4 4 720 2 0 1 -1
4 4 1742 0 0 1 -1
4 4 40 1 0 1 -1
4 4 398 1 0 1 -1
4 4 398 0 0 1 -1
4 4 750 1 0 1 -1
4 4 750 0 0 1 -1
4 4 750 2 0 1 -1
4 4 750 2 1 1 -1
4 4 889 2 0 1 -1
4 4 942 2 0 1 -1
4 4 942 2 1 1 -1
4 4 942 2 2 1 -1
4 4 942 0 0 1 -1
4 4 1580 2 0 1 -1
4 4 682 0 0 1 -1
4 4 856 2 0 1 -1
4 4 716 2 0 1 -1
4 4 953 2 0 1 -1
4 4 1264 1 0 1 -1
4 4 1016 0 0 1 -1
4 4 1433 2 0 1 -1
4 4 234 2 0 1 -1
4 4 234 2 1 1 -1
4 4 234 0 0 1 -1
4 4 1490 1 0 1 -1
4 4 1563 0 0 1 -1
4 4 346 1 0 1 -1
4 4 521 1 0 1 -1
4 4 1517 0 0 1 -1
4 4 165 2 0 1 -1
4 4 289 0 0 1 -1
4 4 597 2 0 1 -1
4 4 597 0 0 1 -1
4 4 790 2 0 1 -1
4 4 1049 1 0 1 -1
4 4 1049 2 0 1 -1
4 4 982 0 0 1 -1
4 4 644 1 0 1 -1
4 4 176 2 0 1 -1
4 4 670 0 0 1 -1
4 4 670 0 1 1 -1
4 4 710 2 0 1 -1
4 4 1505 0 0 1 -1
4 4 1625 2 0 1 -1
4 4 33 2 0 1 -1
4 4 33 0 0 1 -1
4 4 771 0 0 1 -1
4 4 771 2 0 1 -1
4 4 831 1 0 1 -1
4 4 854 2 0 1 -1
4 4 553 0 0 1 -1
4 4 603 2 0 1 -1
4 4 86 0 0 1 -1
4 4 775 0 0 1 -1
4 4 775 0 1 1 -1
4 4 785 2 0 1 -1
4 4 1759 2 0 1 -1
4 4 172 0 0 1 -1
4 4 402 0 0 1 -1
4 4 595 2 0 1 -1
4 4 1616 2 0 1 -1
4 4 1677 2 0 1 -1
4 4 76 0 0 1 -1
4 4 497 0 0 1 -1
4 4 862 1 0 1 -1
4 4 862 2 0 1 -1
4 4 1276 0 0 1 -1
4 4 1312 1 0 1 -1
4 4 1427 2 0 1 -1
4 4 233 2 0 1 -1
4 4 1096 2 0 1 -1
4 4 1288 2 0 1 -1
4 4 1477 0 0 1 -1
4 4 1619 2 0 1 -1
4 4 1660 2 0 1 -1
4 4 1709 2 0 1 -1
4 4 291 2 0 1 -1
4 4 291 1 0 1 -1
4 4 1168 1 0 1 -1
4 4 1168 0 0 1 -1
4 4 1408 2 0 1 -1
4 4 218 0 0 1 -1
4 4 1149 2 0 1 -1
4 4 1149 0 0 1 -1
4 4 1149 0 1 1 -1
4 4 1286 2 0 1 -1
4 4 1286 0 0 1 -1
4 4 934 2 0 1 -1
4 4 968 2 0 1 -1
4 4 1326 2 0 1 -1
4 4 1713 0 0 1 -1
4 4 87 2 0 1 -1
4 4 87 0 0 1 -1
4 4 230 2 0 1 -1
4 4 244 2 0 1 -1
4 4 902 1 0 1 -1
4 4 1558 2 0 1 -1
4 4 339 2 0 1 -1
4 4 530 2 0 1 -1
4 4 960 2 0 1 -1
4 4 1010 2 0 1 -1
4 4 1377 2 0 1 -1
4 4 174 2 0 1 -1
4 4 223 0 0 1 -1
4 4 471 0 0 1 -1
4 4 480 0 0 1 -1
4 4 675 2 0 1 -1
4 4 829 2 0 1 -1
4 4 625 2 0 1 -1
4 4 1608 2 0 1 -1
4 4 1737 0 0 1 -1
4 4 1140 0 0 1 -1
4 4 1554 2 0 1 -1
